Resume_ID,Name,Skills,Experience (Years),Education,Certifications,Job Role,Recruiter Decision,Salary Expectation ($),Projects Count,AI Score (0-100)
532,Eddie Hutchinson,"Python, Machine Learning",0.6762797175054192,B.Sc,AWS Certified,2,0,-1.0418258823556774,-0.9700429150517971,0.7652863600104727
533,Sierra Edwards,"C++, SQL",0.0334282750097736,M.Tech,Google ML,3,0,-1.6696868999364263,-1.589285120638645,-0.6651554344016261
534,Peter Mcmahon,"Python, Deep Learning, SQL, Machine Learning",0.0334282750097736,MBA,Google ML,2,0,-0.4660985125981089,-1.589285120638645,-0.18834150293092647
535,Alexandra Gilbert,"Networking, Linux",-0.9308488887336946,B.Sc,None,1,1,-0.6891749623594107,-1.589285120638645,-2.572411160284424
536,Heather Watson,"React, SQL",-0.2879974462380492,PhD,None,3,0,1.249102841637796,1.506925907295594,0.7652863600104727
537,Carlos Ochoa,"Java, React, C++, SQL",0.9977054387532418,B.Tech,Google ML,3,0,-0.7260722151901376,0.5780625989153224,0.7652863600104727
538,Jill Williams,"Pytorch, TensorFlow, NLP",-0.2879974462380492,B.Sc,None,0,0,-0.8870310545975918,-0.04117960667152538,-0.18834150293092647
539,Jessica Doyle,"Java, C++, SQL",1.3191311600010647,M.Tech,Deep Learning Specialization,3,0,0.09955807756330827,-1.589285120638645,0.7652863600104727
540,Felicia Wright,"TensorFlow, Pytorch, NLP, Python",0.35485399625759634,PhD,Google ML,0,0,-0.6796250851561636,1.506925907295594,0.7652863600104727
541,Michael Santos,"SQL, Java, C++, React",0.0334282750097736,M.Tech,Deep Learning Specialization,3,0,1.3709940015774214,1.1973048045021701,0.7652863600104727
542,Angie Roberts,"Deep Learning, Python, Machine Learning",0.35485399625759634,B.Tech,Google ML,2,0,0.42737931683113284,-0.9700429150517971,0.5268793942751229
543,Harold Acevedo,"SQL, C++, React",-0.6094231674858719,B.Tech,None,3,0,1.389442627992785,0.5780625989153224,-0.18834150293092647
544,Sarah Jones,"Ethical Hacking, Networking",0.35485399625759634,B.Sc,AWS Certified,1,0,1.713921410239473,-0.9700429150517971,0.2884724285397731
545,Jeffrey Smith,"Machine Learning, Deep Learning",0.6762797175054192,B.Tech,AWS Certified,2,0,-1.5655064213555498,0.8876837017087462,0.7652863600104727
546,Marcus Ramirez,"SQL, Java, React",1.6405568812488873,B.Sc,Deep Learning Specialization,3,0,0.07741972586487202,-0.3508007094649493,0.7652863600104727
547,Christy Ramirez,"Pytorch, NLP",-1.2522746099815174,MBA,None,0,1,1.1132775426879782,-0.9700429150517971,-2.572411160284424
548,Rhonda Mendoza,"Machine Learning, Deep Learning, SQL",0.6762797175054192,M.Tech,Deep Learning Specialization,2,0,-0.0771146506967614,1.506925907295594,0.7652863600104727
549,Heather Lewis,"Networking, Linux, Ethical Hacking, Cybersecurity",-0.6094231674858719,M.Tech,AWS Certified,1,0,1.543542919226998,1.1973048045021701,0.7652863600104727
550,Adrian Marshall,"TensorFlow, NLP, Python",-0.6094231674858719,PhD,AWS Certified,0,0,-0.35636174182625235,0.5780625989153224,0.2884724285397731
551,Rebecca Kirby,"Python, Deep Learning, Machine Learning, SQL",1.3191311600010647,B.Tech,Google ML,2,0,-0.6915624316602224,1.1973048045021701,0.7652863600104727
552,Kirsten Smith,"React, C++, Java, SQL",0.0334282750097736,B.Sc,None,3,0,0.3992071790815542,-0.6604218122583732,0.05006546280442332
553,Timothy Duncan,"Python, TensorFlow, Pytorch, NLP",0.0334282750097736,PhD,Google ML,0,0,1.0834992892269444,-1.589285120638645,-0.18834150293092647
554,Barbara Turner,"React, C++, Java, SQL",0.6762797175054192,M.Tech,Deep Learning Specialization,3,0,-0.9152466008799125,0.5780625989153224,0.7652863600104727
555,Frank Hale,"Machine Learning, Python, Deep Learning, SQL",-1.2522746099815174,B.Sc,Google ML,2,1,-1.0777681474660799,-0.3508007094649493,-1.1419693658723256
556,James Brooks Jr.,"React, SQL, Java, C++",-1.2522746099815174,PhD,None,3,1,-1.283698226794279,-1.279664017845221,-2.3340041945490744
557,Jennifer Smith,"Ethical Hacking, Networking, Cybersecurity",1.6405568812488873,MBA,Deep Learning Specialization,1,0,-1.2517061381634014,0.8876837017087462,0.7652863600104727
558,Jessica Campbell,"Machine Learning, Deep Learning, Python",0.6762797175054192,B.Tech,Deep Learning Specialization,2,0,0.8571671995099903,-1.589285120638645,0.5268793942751229
559,Zachary Parker,"Cybersecurity, Linux, Networking, Ethical Hacking",-1.57370033122934,MBA,None,1,0,0.5287382407837773,1.506925907295594,-0.6651554344016261
560,Thomas Hawkins,"Cybersecurity, Ethical Hacking",-1.2522746099815174,PhD,AWS Certified,1,1,-0.6248001083029774,-0.04117960667152538,-1.3803763316076754
561,William Hanson,"NLP, Python",0.0334282750097736,B.Tech,AWS Certified,0,0,1.127949626754785,-0.6604218122583732,0.05006546280442332
562,Rachel Cherry,"TensorFlow, Python",1.6405568812488873,PhD,AWS Certified,0,0,0.8101991670831118,0.2684414961218985,0.7652863600104727
564,Sue Young,"React, Java, C++",0.35485399625759634,B.Sc,AWS Certified,3,0,1.036574665332808,-0.04117960667152538,0.7652863600104727
565,Robyn Griffin,"Networking, Linux",1.6405568812488873,PhD,None,1,0,0.0976915106554009,-0.9700429150517971,0.7652863600104727
566,Kaitlin Roman,"SQL, Deep Learning",0.0334282750097736,B.Sc,Google ML,2,0,-1.0431281383379385,-0.04117960667152538,0.5268793942751229
567,Julie Thompson,"C++, Java, React, SQL",1.3191311600010647,MBA,AWS Certified,3,0,0.08258534126117381,-0.3508007094649493,0.7652863600104727
568,Hunter Dalton,"React, Java",-0.6094231674858719,M.Tech,AWS Certified,3,0,1.0976070623681047,1.1973048045021701,0.5268793942751229
569,Zachary Ross,"Linux, Cybersecurity, Ethical Hacking",0.9977054387532418,PhD,Deep Learning Specialization,1,0,-0.36335051559771947,0.8876837017087462,0.7652863600104727
570,Gabriel Torres,"C++, SQL",-0.9308488887336946,M.Tech,AWS Certified,3,1,0.14014505567710805,-0.3508007094649493,-1.1419693658723256
571,Michael Smith,"TensorFlow, Python, NLP, Pytorch",1.3191311600010647,MBA,None,0,0,0.31416986343991377,-1.589285120638645,0.7652863600104727
572,Steven Wagner,"Machine Learning, Python, Deep Learning",0.6762797175054192,B.Tech,None,2,0,-1.4019430699835738,0.8876837017087462,0.7652863600104727
573,Anna May,"C++, React",-0.2879974462380492,B.Sc,Deep Learning Specialization,3,0,-1.1233471068452132,1.506925907295594,0.7652863600104727
574,Billy Baker,"Python, TensorFlow, Pytorch",-1.2522746099815174,B.Sc,Deep Learning Specialization,0,0,0.2565667404912375,0.5780625989153224,-0.6651554344016261
575,Michelle King,"Ethical Hacking, Networking",0.35485399625759634,M.Tech,None,1,0,0.6431197245590312,0.5780625989153224,0.7652863600104727
576,James Johnson,"Python, Machine Learning",0.0334282750097736,B.Sc,None,2,0,-0.6507584108827125,-1.279664017845221,-0.9035624001369759
577,Clarence Hernandez,"React, Java, SQL, C++",0.9977054387532418,B.Sc,AWS Certified,3,0,-0.2895126014035233,-0.9700429150517971,0.7652863600104727
578,Timothy Wong,"React, C++, Java",0.9977054387532418,MBA,AWS Certified,3,0,-0.621544468347325,-1.589285120638645,0.7652863600104727
579,Christopher Mcconnell,"SQL, Java, React, C++",-0.6094231674858719,M.Tech,Google ML,3,0,-1.1954920882624702,1.1973048045021701,0.7652863600104727
580,John Wilson,"Deep Learning, SQL",-1.2522746099815174,B.Tech,AWS Certified,2,1,-1.2652061918461734,-0.3508007094649493,-1.6187832973430252
581,Maria Torres,"Python, Machine Learning, SQL",-1.57370033122934,B.Tech,AWS Certified,2,1,-0.383101397995344,-0.3508007094649493,-1.857190263078375
582,Samantha Rodriguez,"React, Java",0.0334282750097736,B.Sc,AWS Certified,3,0,-0.4174375473942912,0.8876837017087462,0.7652863600104727
583,Brian Dean,"C++, Java",0.0334282750097736,PhD,Google ML,3,0,-0.1662323684161528,0.8876837017087462,0.7652863600104727
584,Jonathan Baxter,"TensorFlow, Python",0.0334282750097736,B.Sc,None,0,0,1.4885443082428438,0.2684414961218985,0.2884724285397731
585,Andrew Santiago,"Ethical Hacking, Cybersecurity, Linux",0.35485399625759634,MBA,Google ML,1,0,-0.5726664604797971,-1.279664017845221,0.2884724285397731
586,Bridget Williams,"TensorFlow, Python",-1.2522746099815174,M.Tech,Deep Learning Specialization,0,1,1.2290480995109772,-0.3508007094649493,-1.6187832973430252
587,Gary Glenn,"Python, SQL, Machine Learning",1.3191311600010647,MBA,Deep Learning Specialization,2,0,1.392220774088275,-0.9700429150517971,0.7652863600104727
588,Samantha Jackson,"Linux, Networking, Ethical Hacking",-0.6094231674858719,B.Tech,AWS Certified,1,0,-1.4984402382691107,-0.6604218122583732,-0.6651554344016261
589,Katherine Perry,"C++, React",1.6405568812488873,M.Tech,Deep Learning Specialization,3,0,-1.3162112178180607,-0.04117960667152538,0.7652863600104727
590,Brenda Stein,"Linux, Ethical Hacking",-0.6094231674858719,M.Tech,AWS Certified,1,1,-1.507295578948485,-0.9700429150517971,-1.1419693658723256
591,David Marks,"SQL, React, Java",-0.9308488887336946,MBA,Google ML,3,1,-0.7522041519008409,-1.279664017845221,-1.6187832973430252
592,Peter Thomas,"Machine Learning, Python, SQL, Deep Learning",1.3191311600010647,M.Tech,None,2,0,-0.25943048821329523,1.506925907295594,0.7652863600104727
593,Kathryn Santos,"Deep Learning, SQL, Machine Learning, Python",-0.6094231674858719,PhD,Google ML,2,0,-0.17942856236973048,-1.279664017845221,-0.9035624001369759
594,Brittany Nelson,"Pytorch, TensorFlow, NLP",0.35485399625759634,MBA,Deep Learning Specialization,0,0,0.3696893768169725,-0.3508007094649493,0.7652863600104727
595,Katelyn Durham,"Pytorch, Python, TensorFlow",0.6762797175054192,B.Sc,None,0,0,-1.1372378373226635,-0.6604218122583732,0.7652863600104727
596,Julia Ferguson,"Pytorch, NLP, Python",1.6405568812488873,M.Tech,Deep Learning Specialization,0,0,1.1529095330814534,-0.9700429150517971,0.7652863600104727
597,Samantha Smith,"Python, Machine Learning",0.9977054387532418,B.Tech,Deep Learning Specialization,2,0,0.6929527201468838,-0.9700429150517971,0.7652863600104727
598,Jessica Stewart,"Machine Learning, Python, Deep Learning",-0.6094231674858719,M.Tech,None,2,0,0.07212388487034413,0.5780625989153224,-0.18834150293092647
599,Jennifer Yu,"NLP, Python, TensorFlow",0.6762797175054192,B.Sc,None,0,0,0.6215456837862414,1.1973048045021701,0.7652863600104727
600,Jessica Robinson,"NLP, Pytorch, TensorFlow",0.6762797175054192,B.Tech,Deep Learning Specialization,0,0,-0.5978868180029177,-0.3508007094649493,0.7652863600104727
601,John White,"C++, React, SQL, Java",1.3191311600010647,B.Tech,Google ML,3,0,-0.13632388935689285,1.1973048045021701,0.7652863600104727
602,John Chaney,"NLP, TensorFlow, Pytorch, Python",-1.57370033122934,B.Sc,Google ML,0,1,1.1843373107866844,-1.279664017845221,-2.3340041945490744
603,Clifford Andrews,"SQL, Java",0.0334282750097736,B.Sc,AWS Certified,3,0,-1.1051155230935599,-1.589285120638645,-0.6651554344016261
604,Kimberly Miles,"React, SQL",1.6405568812488873,MBA,AWS Certified,3,0,1.4582017438561634,-1.589285120638645,0.7652863600104727
605,Sara Jackson,"Python, Deep Learning, Machine Learning",0.0334282750097736,M.Tech,None,2,0,0.6228045312357603,1.506925907295594,0.7652863600104727
606,Kelly Porter,"Cybersecurity, Networking, Ethical Hacking, Linux",0.0334282750097736,B.Tech,AWS Certified,1,0,-0.2563050738558689,-0.6604218122583732,0.5268793942751229
607,Adam Hopkins,"Pytorch, TensorFlow, NLP",-0.2879974462380492,B.Tech,None,0,0,0.47365281273413884,-0.6604218122583732,-0.6651554344016261
608,Raymond Roach,"C++, React, SQL, Java",0.0334282750097736,M.Tech,None,3,0,-1.3842757971575668,0.2684414961218985,0.7652863600104727
609,Nathan Davis,"NLP, TensorFlow, Python, Pytorch",0.9977054387532418,MBA,None,0,0,-1.265944136902788,-0.6604218122583732,0.7652863600104727
610,Briana Burnett,"Linux, Ethical Hacking, Cybersecurity, Networking",0.9977054387532418,M.Tech,None,1,0,-0.1373656941427016,-0.9700429150517971,0.7652863600104727
611,Kelly Scott,"Java, React, C++, SQL",0.0334282750097736,MBA,Google ML,3,0,0.3268885635333291,-1.279664017845221,0.05006546280442332
612,Melissa Griffin,"Java, SQL",-0.6094231674858719,PhD,Google ML,3,0,1.4065021813604035,1.506925907295594,0.7652863600104727
613,Dennis Wheeler,"NLP, Pytorch",0.9977054387532418,B.Sc,AWS Certified,0,0,-1.6656064978586753,-0.3508007094649493,0.7652863600104727
614,Caroline Ford,"Java, C++, SQL, React",0.6762797175054192,B.Sc,Google ML,3,0,1.560949740856553,1.1973048045021701,0.7652863600104727
615,Kevin Robinson,"Pytorch, Python, TensorFlow",-0.2879974462380492,MBA,None,0,0,0.1894137403393142,-0.9700429150517971,-0.9035624001369759
616,Steven Crawford,"Networking, Ethical Hacking, Linux",-0.6094231674858719,M.Tech,None,1,0,0.9419440639551785,0.8876837017087462,0.05006546280442332
617,Brett Bird,"TensorFlow, Python, Pytorch, NLP",-0.9308488887336946,B.Sc,Deep Learning Specialization,0,0,0.7611475250846158,-0.3508007094649493,-0.6651554344016261
618,Heather Brown,"SQL, React, C++, Java",0.9977054387532418,M.Tech,Google ML,3,0,0.9953365592278777,0.5780625989153224,0.7652863600104727
619,Larry Williams,"TensorFlow, NLP, Python, Pytorch",0.35485399625759634,M.Tech,Deep Learning Specialization,0,0,1.5429351997686096,1.1973048045021701,0.7652863600104727
620,Mr. Bryan Hernandez,"Deep Learning, SQL, Machine Learning",0.35485399625759634,MBA,Deep Learning Specialization,2,0,-0.00865939456257716,0.8876837017087462,0.7652863600104727
621,Patricia Sherman,"TensorFlow, NLP, Python, Pytorch",-0.2879974462380492,M.Tech,AWS Certified,0,0,-1.6360452870613515,1.506925907295594,0.7652863600104727
622,Pam Reynolds,"Python, TensorFlow, NLP",1.6405568812488873,M.Tech,None,0,0,1.6531060558678865,0.8876837017087462,0.7652863600104727
623,Steven Compton,"Cybersecurity, Ethical Hacking, Networking, Linux",-0.9308488887336946,B.Sc,Google ML,1,0,-0.33930218845863386,-0.6604218122583732,-0.9035624001369759
624,Luke Johnson,"Pytorch, NLP",0.0334282750097736,M.Tech,AWS Certified,0,0,-0.6730703967121168,-0.3508007094649493,0.2884724285397731
625,Victoria Thompson,"Cybersecurity, Ethical Hacking, Linux, Networking",0.0334282750097736,B.Tech,AWS Certified,1,0,1.2592604382994315,0.5780625989153224,0.7652863600104727
626,Erin Davis,"Python, Deep Learning, SQL",-0.2879974462380492,MBA,AWS Certified,2,0,0.6912597873699445,0.2684414961218985,0.5268793942751229
627,Mitchell Foster,"SQL, C++",-1.57370033122934,B.Tech,Google ML,3,1,-1.4461763648477042,-0.04117960667152538,-1.857190263078375
629,Jeffrey Johnson,"SQL, Deep Learning",-0.6094231674858719,B.Tech,AWS Certified,2,0,0.8544758704799843,-0.04117960667152538,-0.42674846866627625
630,Craig Lewis,"TensorFlow, NLP, Python, Pytorch",-0.6094231674858719,B.Sc,None,0,0,0.6668641919689227,0.8876837017087462,0.2884724285397731
631,Kevin Cross,"Cybersecurity, Networking",-0.2879974462380492,PhD,None,1,1,0.8057714967434246,-0.9700429150517971,-1.1419693658723256
632,Nicholas Williams,"Linux, Ethical Hacking, Cybersecurity",0.9977054387532418,PhD,Deep Learning Specialization,1,0,0.9760631706904156,-0.04117960667152538,0.7652863600104727
633,Thomas Hutchinson,"Ethical Hacking, Networking, Linux, Cybersecurity",-1.2522746099815174,B.Sc,Google ML,1,0,0.7606266226917114,1.1973048045021701,0.05006546280442332
634,Patrick Gonzalez,"TensorFlow, Pytorch, Python, NLP",1.6405568812488873,B.Tech,AWS Certified,0,0,0.6492837362083997,0.2684414961218985,0.7652863600104727
635,Edward Johnson,"C++, React",0.6762797175054192,PhD,None,3,0,1.45086570182276,-1.279664017845221,0.05006546280442332
636,Mr. Jacob Simmons,"React, SQL, Java",-1.57370033122934,B.Tech,AWS Certified,3,1,-1.345164709156996,-0.6604218122583732,-2.0955972288137246
637,Charles Bennett,"Pytorch, TensorFlow, Python",0.35485399625759634,B.Tech,None,0,0,-0.6386040217149435,0.5780625989153224,0.7652863600104727
638,Austin Johnson,"TensorFlow, NLP, Pytorch",-0.6094231674858719,B.Sc,Deep Learning Specialization,0,0,-0.6111264204892374,1.1973048045021701,0.7652863600104727
639,Dr. Brandon Dickson DDS,"TensorFlow, NLP",0.6762797175054192,M.Tech,Deep Learning Specialization,0,0,-1.4906267023755448,0.2684414961218985,0.7652863600104727
640,Mr. Rick Gonzalez,"SQL, Machine Learning",0.0334282750097736,B.Sc,Deep Learning Specialization,2,0,-1.6059631738711235,0.2684414961218985,0.7652863600104727
641,Melanie Jones,"Ethical Hacking, Linux, Networking, Cybersecurity",-0.6094231674858719,PhD,None,1,0,1.132030028832536,-0.3508007094649493,-0.6651554344016261
642,Kevin English,"Networking, Cybersecurity",-1.2522746099815174,PhD,None,1,0,0.8986657568113727,1.1973048045021701,-0.9035624001369759
643,Michael Chang,"Ethical Hacking, Networking",0.6762797175054192,B.Tech,Deep Learning Specialization,1,0,-0.18164239753957412,0.5780625989153224,0.7652863600104727
644,Shannon Nguyen,"Networking, Ethical Hacking",-0.6094231674858719,B.Sc,Google ML,1,1,-1.4792102582643905,-1.589285120638645,-1.6187832973430252
645,Gregory Martin,"Cybersecurity, Networking, Ethical Hacking, Linux",1.3191311600010647,PhD,AWS Certified,1,0,-1.6608749677897938,-1.589285120638645,0.7652863600104727
646,Susan Cobb,"NLP, TensorFlow, Pytorch",-0.6094231674858719,M.Tech,None,0,0,1.5441940472181286,1.506925907295594,0.5268793942751229
647,Crystal Ford,"SQL, Java",-1.57370033122934,B.Sc,AWS Certified,3,1,-0.6138177495192433,0.2684414961218985,-1.6187832973430252
648,Brittany Lee,"Pytorch, Python, TensorFlow",-1.57370033122934,PhD,Google ML,0,1,1.3399134921341267,0.2684414961218985,-1.3803763316076754
649,Emily Young,"Machine Learning, Python",-0.6094231674858719,B.Tech,Deep Learning Specialization,2,1,-0.011828217452745485,-0.9700429150517971,-1.1419693658723256
650,Kathleen Farrell,"Linux, Cybersecurity, Ethical Hacking",1.6405568812488873,M.Tech,Deep Learning Specialization,1,0,-1.0082276780133448,-0.6604218122583732,0.7652863600104727
651,Anna Burch,"Python, Pytorch, NLP, TensorFlow",-0.2879974462380492,PhD,Deep Learning Specialization,0,0,-1.2859988790296066,0.8876837017087462,0.7652863600104727
652,Kelly Berg,"Pytorch, TensorFlow",-0.6094231674858719,B.Tech,AWS Certified,0,0,-0.9454155311356247,1.1973048045021701,0.5268793942751229
654,Michael Ramirez,"Networking, Cybersecurity, Ethical Hacking, Linux",-0.2879974462380492,B.Tech,Deep Learning Specialization,1,0,0.7821572549317592,-0.3508007094649493,0.2884724285397731
655,Steven Haney,"Ethical Hacking, Networking",1.3191311600010647,B.Sc,Google ML,1,0,-0.9987212093428398,-1.279664017845221,0.7652863600104727
656,Sandra Brown,"C++, SQL, React, Java",0.35485399625759634,PhD,AWS Certified,3,0,-1.5805257736842928,1.1973048045021701,0.7652863600104727
657,Craig Howard,"Deep Learning, Machine Learning, Python, SQL",1.6405568812488873,PhD,None,2,0,1.5718452825748028,0.5780625989153224,0.7652863600104727
658,Edward Duncan,"Networking, Linux, Ethical Hacking, Cybersecurity",-1.57370033122934,MBA,None,1,1,1.239509555901807,-0.9700429150517971,-2.572411160284424
659,Frank Hart,"NLP, TensorFlow, Python",-0.6094231674858719,B.Tech,AWS Certified,0,0,-0.7509453044513219,1.1973048045021701,0.7652863600104727
660,Robin Erickson,"Pytorch, NLP, Python",-0.9308488887336946,B.Tech,None,0,1,0.25092363123477335,-0.04117960667152538,-1.1419693658723256
661,Brenda Hall,"Java, SQL",0.9977054387532418,M.Tech,Google ML,3,0,-1.2607785215064862,0.8876837017087462,0.7652863600104727
662,Monica Williams,"Linux, Cybersecurity",-0.9308488887336946,PhD,None,1,0,-1.656924791310269,0.5780625989153224,-0.9035624001369759
663,Gregory Alvarez,"Deep Learning, Python, SQL, Machine Learning",-1.57370033122934,PhD,None,2,1,0.6835764770746049,-0.9700429150517971,-2.572411160284424
664,Edward Williams,"Cybersecurity, Ethical Hacking, Networking",0.35485399625759634,M.Tech,Google ML,1,0,1.2557009386145848,1.506925907295594,0.7652863600104727
665,Debra Martinez,"Python, NLP, Pytorch, TensorFlow",0.9977054387532418,B.Tech,AWS Certified,0,0,-0.3641752777198181,-0.6604218122583732,0.7652863600104727
666,Mrs. Monica Thomas MD,"C++, Java, SQL, React",1.6405568812488873,PhD,None,3,0,-0.013477741696942696,0.8876837017087462,0.7652863600104727
667,William Gregory,"React, Java",-0.6094231674858719,B.Sc,None,3,1,-1.5578665195929522,-1.589285120638645,-2.0955972288137246
668,Breanna Archer,"Python, Pytorch",0.0334282750097736,MBA,Deep Learning Specialization,0,0,1.0018044306064404,1.506925907295594,0.7652863600104727
669,Sarah Jones,"Python, Pytorch, NLP, TensorFlow",-0.6094231674858719,PhD,Deep Learning Specialization,0,0,0.11861442343706025,1.1973048045021701,0.7652863600104727
670,Sara Brewer,"Deep Learning, Python, SQL",-0.9308488887336946,PhD,Deep Learning Specialization,2,1,-0.3916962874782663,-0.6604218122583732,-1.1419693658723256
671,Tammy Chen,"Python, NLP, Pytorch, TensorFlow",-1.57370033122934,B.Sc,Google ML,0,1,1.1484818627417661,-0.6604218122583732,-1.857190263078375
672,John Mooney,"Python, TensorFlow, NLP, Pytorch",0.0334282750097736,M.Tech,None,0,0,-0.2479706355693988,0.5780625989153224,0.7652863600104727
673,Shane Burch,"C++, React",1.3191311600010647,MBA,None,3,0,1.4512997871501803,-0.9700429150517971,0.7652863600104727
674,Zachary Simpson,"Ethical Hacking, Linux, Networking, Cybersecurity",-1.57370033122934,B.Tech,Google ML,1,1,-0.16870665478244862,-0.04117960667152538,-1.3803763316076754
675,Alexandra Williams,"SQL, Python",1.6405568812488873,PhD,AWS Certified,2,0,-0.6761958110695431,0.5780625989153224,0.7652863600104727
676,Danielle Lewis,"Ethical Hacking, Networking, Linux, Cybersecurity",-1.57370033122934,B.Tech,Google ML,1,0,-0.3929117263950432,0.8876837017087462,-0.6651554344016261
677,David Bradley,"SQL, Machine Learning, Deep Learning",-0.2879974462380492,B.Sc,None,2,1,-0.208729321970602,-1.279664017845221,-1.1419693658723256
678,Annette Greene,"SQL, Java, React, C++",0.0334282750097736,M.Tech,Deep Learning Specialization,3,0,-0.8366771566168348,0.5780625989153224,0.7652863600104727
679,Cheryl Cruz,"React, SQL, C++",0.35485399625759634,M.Tech,Google ML,3,0,0.9043088660678369,1.506925907295594,0.7652863600104727
680,Joseph Jackson,"Machine Learning, Python, Deep Learning, SQL",0.9977054387532418,B.Sc,AWS Certified,2,0,-0.9787098757487631,-1.589285120638645,0.7652863600104727
681,Jessica Bradford,"Networking, Ethical Hacking",-0.9308488887336946,PhD,AWS Certified,1,0,1.1422744425596556,0.5780625989153224,-0.42674846866627625
682,Sandra Costa,"Python, TensorFlow, Pytorch, NLP",-0.6094231674858719,PhD,None,0,0,-0.7235979288238419,0.8876837017087462,0.2884724285397731
683,Thomas Sanders,"Linux, Cybersecurity",-1.57370033122934,MBA,Google ML,1,1,0.41930532974111495,0.8876837017087462,-1.1419693658723256
684,Christine Trevino,"Java, C++",-0.6094231674858719,PhD,Deep Learning Specialization,3,0,-1.1493054094249484,0.5780625989153224,0.05006546280442332
685,Nicole Mercado,"React, Java",0.0334282750097736,MBA,None,3,0,-0.1856793910845831,0.5780625989153224,0.5268793942751229
686,Nicholas White,"TensorFlow, NLP",-0.9308488887336946,MBA,None,0,0,0.8668038937787214,1.506925907295594,-0.18834150293092647
687,Sarah Adams,"SQL, Java, C++, React",0.35485399625759634,B.Sc,Deep Learning Specialization,3,0,-0.2919868877698191,0.8876837017087462,0.7652863600104727
688,Kenneth Johnson,"Linux, Cybersecurity, Ethical Hacking",0.6762797175054192,B.Tech,None,1,0,-1.6632624370906055,0.8876837017087462,0.7652863600104727
689,Chelsea Friedman,"Pytorch, TensorFlow, Python, NLP",-0.2879974462380492,B.Sc,Google ML,0,0,-1.4993952259894352,-0.04117960667152538,0.5268793942751229
690,Jennifer Shaw,"Python, TensorFlow",-0.6094231674858719,B.Sc,AWS Certified,0,0,-0.4309376010770631,-0.6604218122583732,-0.9035624001369759
691,Victor Garza,"C++, Java",-0.2879974462380492,MBA,Deep Learning Specialization,3,0,-1.592984022581256,-0.9700429150517971,-0.6651554344016261
692,Chelsea Harris,"NLP, Python, TensorFlow",0.6762797175054192,MBA,AWS Certified,0,0,-1.32602154621776,1.506925907295594,0.7652863600104727
693,Jeanette Garcia MD,"Cybersecurity, Linux",0.6762797175054192,B.Tech,Deep Learning Specialization,1,0,0.5267414482776438,-0.6604218122583732,0.7652863600104727
694,Lorraine Jordan,"Ethical Hacking, Linux, Networking, Cybersecurity",0.35485399625759634,B.Sc,Google ML,1,0,-0.9057401322094075,-0.04117960667152538,0.7652863600104727
695,Emily Meyer,"Cybersecurity, Ethical Hacking",-0.9308488887336946,MBA,Deep Learning Specialization,1,0,0.19857294074788293,0.5780625989153224,-0.42674846866627625
696,Marcus Garrett,"Cybersecurity, Linux, Ethical Hacking, Networking",-0.6094231674858719,MBA,Deep Learning Specialization,1,0,1.652454927876756,0.8876837017087462,0.7652863600104727
697,Jessica Griffin,"Machine Learning, Python, Deep Learning",-0.9308488887336946,M.Tech,Google ML,2,1,-1.0227695364819254,-0.9700429150517971,-1.3803763316076754
698,Kristy Horton,"Linux, Ethical Hacking",-0.2879974462380492,B.Tech,None,1,0,1.3216819083824731,0.5780625989153224,0.05006546280442332
699,Laura Little,"Cybersecurity, Networking, Linux",0.9977054387532418,M.Tech,Google ML,1,0,-0.49930604014576324,-0.3508007094649493,0.7652863600104727
700,Ricky Alvarez,"Java, SQL",-0.9308488887336946,M.Tech,AWS Certified,3,0,0.150997188862616,1.506925907295594,0.2884724285397731
701,Sarah Robinson,"Networking, Cybersecurity, Ethical Hacking, Linux",-0.2879974462380492,B.Tech,None,1,0,1.4534268052545398,-0.9700429150517971,-0.6651554344016261
702,Stacey Bradford,"React, SQL",0.9977054387532418,B.Sc,Deep Learning Specialization,3,0,0.2787485007224158,0.8876837017087462,0.7652863600104727
703,Michael Mercado,"SQL, Java, C++",1.3191311600010647,B.Tech,AWS Certified,3,0,0.21550226851727536,0.2684414961218985,0.7652863600104727
704,Brian Adams,"Pytorch, TensorFlow",1.3191311600010647,B.Sc,Google ML,0,0,-0.820615999502283,0.5780625989153224,0.7652863600104727
705,Sylvia Rogers,"Networking, Cybersecurity, Ethical Hacking, Linux",0.6762797175054192,B.Tech,Deep Learning Specialization,1,0,0.8750515149997075,0.2684414961218985,0.7652863600104727
706,Stephanie Nguyen,"Pytorch, TensorFlow, NLP",-0.2879974462380492,M.Tech,Google ML,0,0,-0.7135705577604325,1.506925907295594,0.7652863600104727
707,Bobby Palmer,"Java, SQL, React",-0.6094231674858719,MBA,AWS Certified,3,0,1.053026499242038,0.8876837017087462,0.5268793942751229
708,Melissa Deleon,"Machine Learning, Python, SQL",-0.9308488887336946,PhD,AWS Certified,2,0,-1.575360158287991,-0.04117960667152538,-0.6651554344016261
709,Ryan Silva,"NLP, TensorFlow",-0.9308488887336946,B.Sc,AWS Certified,0,0,-1.1947541432058557,1.506925907295594,0.2884724285397731
710,Dawn Bush,"Networking, Cybersecurity",-0.6094231674858719,PhD,None,1,1,0.5866018149289057,-0.3508007094649493,-1.1419693658723256
